"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"RSPRY1",-0.0521918118948852,7.62477655737705,-0.30077798120374,0.763838739351423,0.943962474300609,-5.87732071095492,"Not Significant"
"LLGL1",0.0323187413554624,6.06342471311475,0.300731445841963,0.763874184929626,0.943962474300609,-5.87733376457423,"Not Significant"
"LIPA",0.114102531120327,8.42589963114754,0.300723075090647,0.763880560910554,0.943962474300609,-5.8773361124368,"Not Significant"
"PTRHD1",0.0433046196403835,6.60969885245902,0.300662619758176,0.763926610068624,0.943962474300609,-5.877353067257,"Not Significant"
"POMT2",0.0466909128630659,6.46267684426229,0.300535400354983,0.764023516529227,0.943969638745238,-5.87738873507014,"Not Significant"
"HLX",-0.0378113139695708,6.26834024590164,-0.300503548424838,0.764047779588162,0.943969638745238,-5.87739766286184,"Not Significant"
"SHQ1",0.042823388658368,6.84517020491803,0.30042579411489,0.764107009549387,0.943971546449205,-5.87741945268082,"Not Significant"
"EPHX4",0.0692921023513104,5.18086348360656,0.300198203032224,0.764280386838853,0.944063662599602,-5.87748320028043,"Not Significant"
"SEPTIN14",0.0460622406638995,5.23858590163934,0.300157639238621,0.764311289300791,0.944063662599602,-5.8774945570123,"Not Significant"
"IQSEC3",0.0373364591977809,6.80431073770492,0.300028327783528,0.764409804360933,0.944063662599602,-5.87753075038038,"Not Significant"
"RBM24",0.0786018257261389,4.26991540983607,0.29995095707726,0.764468750546307,0.944063662599602,-5.87755239844617,"Not Significant"
"GPRC5D",0.0490706500691545,4.25192065573771,0.299949275951333,0.764470031355862,0.944063662599602,-5.87755286875766,"Not Significant"
"RENBP",0.0537458644536626,5.58239172131148,0.299358173600306,0.764920418232698,0.944151806050715,-5.87771807217474,"Not Significant"
"PKHD1",-0.28442532503458,6.69050504098361,-0.299199160807397,0.765041590733687,0.944151806050715,-5.87776245806262,"Not Significant"
"NT5DC4",-0.0338184232365144,4.27248737704918,-0.299168704923661,0.765064799687771,0.944151806050715,-5.87777095664846,"Not Significant"
"ANAPC13",-0.0433640663900414,7.62081909836066,-0.298999861106797,0.765193471233446,0.944151806050715,-5.87781805612258,"Not Significant"
"LAMA5",-0.0596086445366488,7.21291758196721,-0.298997661816113,0.765195147299538,0.944151806050715,-5.87781866944581,"Not Significant"
"ETFRF1",0.0634360304287673,7.46796274590164,0.298964092582314,0.765220730346321,0.944151806050715,-5.87782803044619,"Not Significant"
"CSF1",-0.0779567773167331,7.52056504098361,-0.298894633906096,0.76527366548453,0.944151806050715,-5.87784739611769,"Not Significant"
"CACNG6",0.0445393222683217,5.62283504098361,0.298782007949193,0.765359501174913,0.944151806050715,-5.87787878763921,"Not Significant"
"DNAJC8",0.0634747302904515,6.35869430327869,0.298781686069624,0.765359746493343,0.944151806050715,-5.87787887733771,"Not Significant"
"MIR181B2",0.0437932918395587,4.14928151639344,0.298728684051481,0.765400141961484,0.944151806050715,-5.87789364614884,"Not Significant"
"CEP250",-0.0389909820193681,5.11766508196721,-0.29850550331774,0.765570246115262,0.944151806050715,-5.87795580589045,"Not Significant"
"WDR87",0.0311243983402516,4.52731172131148,0.298386355270325,0.765661063171792,0.944151806050715,-5.87798897170119,"Not Significant"
"DNMT3L",0.0414479668049781,4.49707836065574,0.298237897508619,0.765774225221117,0.944151806050715,-5.87803027759236,"Not Significant"
"PRR5L",-0.0959819363762113,6.34792483606557,-0.298197518187622,0.765805005261364,0.944151806050715,-5.87804150891042,"Not Significant"
"NKAIN1",0.0420320055325023,4.7650518852459,0.298189352699218,0.765811229632687,0.944151806050715,-5.87804377991788,"Not Significant"
"LETM2",0.0646374965421863,5.09823610655738,0.298185028717695,0.765814525714387,0.944151806050715,-5.87804498249002,"Not Significant"
"PSENEN",0.0578453250345721,8.58718077868853,0.298171594281881,0.765824766534214,0.944151806050715,-5.87804871872184,"Not Significant"
"INSYN1",0.0419776210235101,5.30566483606557,0.298145519570123,0.765844642918122,0.944151806050715,-5.87805596984278,"Not Significant"
"SLC10A6",0.102169460580911,5.09233327868852,0.298144029608969,0.765845778699116,0.944151806050715,-5.87805638416719,"Not Significant"
"SDSL",-0.041810442600279,5.99319028688525,-0.298103378197035,0.765876767018557,0.944151806050715,-5.87806768760464,"Not Significant"
"SDF2L1",-0.0572432365145241,6.14330057377049,-0.298057721440608,0.765911571330485,0.944151806050715,-5.87808038098038,"Not Significant"
"ADAMTS3",0.0668042876901733,5.23268959016393,0.29804953886913,0.765917808984799,0.944151806050715,-5.8780826556729,"Not Significant"
"LRRC70",-0.0588569571230995,4.03740336065574,-0.298045394344007,0.765920968402686,0.944151806050715,-5.87808380779549,"Not Significant"
"NCKAP1L",0.172225366528352,6.97369450819672,0.29799987800119,0.765955666277955,0.944151806050715,-5.87809645967709,"Not Significant"
"HYAL1",-0.0552384923928102,6.67710733606557,-0.297903808583589,0.766028903164827,0.944151806050715,-5.87812315712957,"Not Significant"
"RAB17",-0.0824013416320915,6.12502512295082,-0.297797772638557,0.766109740306906,0.944151806050715,-5.87815261426899,"Not Significant"
"MGST1",-0.122075933609963,6.991175,-0.297692901302372,0.766189692122499,0.944151806050715,-5.87818173756948,"Not Significant"
"COMT",-0.0477265975103753,7.67130020491803,-0.297603255548909,0.766258038243614,0.944151806050715,-5.87820662452292,"Not Significant"
"PLA2G2C",0.0449366251728955,5.03967745901639,0.297436688110736,0.766385034486847,0.944151806050715,-5.87825284615815,"Not Significant"
"POR",0.061776970954357,7.40798741803279,0.297384066701402,0.766425156013912,0.944151806050715,-5.87826744296268,"Not Significant"
"DCUN1D3",0.0872212724757908,7.04730221311475,0.297310686830786,0.766481106013459,0.944151806050715,-5.87828779370819,"Not Significant"
"NECTIN2",0.0603288381742741,7.05280709016393,0.297248193131222,0.766528756592847,0.944151806050715,-5.87830512138965,"Not Significant"
"JAG2",0.0448156293222626,6.39976795081967,0.297223028317432,0.766547944665353,0.944151806050715,-5.87831209783116,"Not Significant"
"H1-0",0.0878067911479921,8.94080053278689,0.297202921060939,0.766563276473653,0.944151806050715,-5.87831767174181,"Not Significant"
"CCDC66",-0.0554372199170139,5.2985943852459,-0.297107001005228,0.766636416902111,0.944151806050715,-5.87834425644982,"Not Significant"
"L3MBTL1",-0.0380505394190882,5.42575729508197,-0.296997744275656,0.766719729285796,0.944151806050715,-5.87837452703555,"Not Significant"
"SCML2",-0.0515085338865857,3.91524143442623,-0.296897636539962,0.766796067598226,0.944151806050715,-5.8784022530414,"Not Significant"
"RBM22",0.0528493360995856,7.29499954918033,0.296785398498161,0.766881658723965,0.944151806050715,-5.87843332757108,"Not Significant"
"MT4",-0.0409281189488278,4.94471176229508,-0.29668447949359,0.766958620557186,0.944151806050715,-5.87846125825715,"Not Significant"
"PRPSAP1",0.0443173582295966,6.64301913934426,0.296625769239734,0.767003394642948,0.944151806050715,-5.87847750273896,"Not Significant"
"MRPL23",0.0540853941908734,7.22119040983607,0.296577365150902,0.767040309546918,0.944151806050715,-5.87849089320216,"Not Significant"
"ZNF615",-0.0527978146611368,4.62592467213115,-0.296544206908919,0.767065597662199,0.944151806050715,-5.8785000648079,"Not Significant"
"COX7A2L",0.0277303042876911,7.85008602459016,0.296505604490567,0.767095038090048,0.944151806050715,-5.87851074098787,"Not Significant"
"ALOX12P2",0.0639978561549057,4.93495766393443,0.296467371284202,0.767124197268956,0.944151806050715,-5.87852131368678,"Not Significant"
"NSMCE1",0.0450697925311152,7.8886856557377,0.296375362046728,0.767194370975507,0.944151806050715,-5.87854675158642,"Not Significant"
"BEND3",0.0336193222683239,5.35695930327869,0.296373929560429,0.767195463520922,0.944151806050715,-5.87854714756519,"Not Significant"
"QSOX2",-0.0508745781466162,6.22362426229508,-0.296226758070226,0.767307712475942,0.944218935701332,-5.87858781963662,"Not Significant"
"LSM14B",0.0239394467496501,5.15251844262295,0.295682688798363,0.76772272139225,0.94465477113462,-5.87873800247594,"Not Significant"
"EVL",-0.06769092669433,7.09833467213115,-0.295602465964023,0.767783919991864,0.94465477113462,-5.87876012354791,"Not Significant"
"KIF18B",-0.0415044674965417,5.4208725,-0.295489269917462,0.767870274935061,0.94465477113462,-5.8787913266266,"Not Significant"
"TRAPPC10",-0.0569688105117621,7.20809495901639,-0.295360815127987,0.767968273972117,0.94465477113462,-5.87882672139209,"Not Significant"
"ACTN3",0.0388996957123089,4.51003475409836,0.295310379756396,0.768006752482304,0.94465477113462,-5.87884061428066,"Not Significant"
"TOM1",0.0552930982019415,7.60639659836066,0.29530841113228,0.768008254410596,0.94465477113462,-5.87884115650827,"Not Significant"
"SYT6",-0.0595536099585061,4.77047860655738,-0.294959291995308,0.768274622773164,0.94469377626466,-5.87893725895345,"Not Significant"
"CFAP298",0.0418634301521417,6.89136204918033,0.294950819437869,0.768281087445314,0.94469377626466,-5.8789395897927,"Not Significant"
"ZNF549",-0.0451604287690204,4.8453781557377,-0.294912956136316,0.768309977837817,0.94469377626466,-5.87895000534236,"Not Significant"
"LSM4",-0.0401342738589268,7.96227918032787,-0.294821132848227,0.768380042032993,0.94469377626466,-5.87897525881649,"Not Significant"
"GPR31",0.0428974135546323,5.29127331967213,0.294776912204234,0.76841378452104,0.94469377626466,-5.878987417687,"Not Significant"
"ZMAT5",-0.0364675380359651,6.4416075,-0.294714328136918,0.768461539942912,0.94469377626466,-5.87900462263388,"Not Significant"
"TBX3",0.0727447856154919,6.38191704918033,0.29470156300075,0.768471280621063,0.94469377626466,-5.87900813144128,"Not Significant"
"MAP2",0.11125391424619,6.16174270491803,0.294661560174731,0.768501805770909,0.94469377626466,-5.87901912620496,"Not Significant"
"PRSS57",-0.0594057538036044,6.59951131147541,-0.29433585764981,0.768750354608209,0.944918905395513,-5.87910858993212,"Not Significant"
"OR52N5",-0.0813320885200568,4.1359312295082,-0.294208783010358,0.768847333797613,0.944918905395513,-5.87914346788768,"Not Significant"
"CD34",-0.118455006915632,7.66162807377049,-0.294185977016402,0.768864738968061,0.944918905395513,-5.87914972581635,"Not Significant"
"NTAQ1",-0.0516105532503479,5.80948733606557,-0.294073495269019,0.768950584956184,0.944918905395513,-5.87918058353867,"Not Significant"
"ELL3",0.0507016320885176,4.77930491803279,0.294043254001811,0.768973665555613,0.944918905395513,-5.87918887777674,"Not Significant"
"VTN",0.0918323928077482,5.63772663934426,0.29391641731865,0.769070471503218,0.944966901612754,-5.87922365584578,"Not Significant"
"RPL23AP32",-0.0668501659751035,6.80207176229508,-0.293783277071905,0.769172092435702,0.944984936634084,-5.87926014619485,"Not Significant"
"ATP7B",0.0910249377593377,5.45815577868852,0.293708901415522,0.769228862308125,0.944984936634084,-5.87928052347476,"Not Significant"
"ETFB",0.0395543568464722,6.55294803278688,0.293619658024343,0.769296982152253,0.944984936634084,-5.8793049673797,"Not Significant"
"PEX10",-0.0370775380359634,6.195625,-0.293594558997119,0.769316140664829,0.944984936634084,-5.87931184070531,"Not Significant"
"RAB40B",-0.0416170954356829,6.42828459016393,-0.293352288392476,0.769501077204379,0.945141156449183,-5.87937815590963,"Not Significant"
"LMNB2",0.0487565283540814,6.7225337295082,0.292941344210317,0.769814800376579,0.945429776775555,-5.87949051597724,"Not Significant"
"PDZRN3",0.0827071507607222,6.67648692622951,0.29289312839118,0.769851611802388,0.945429776775555,-5.87950368879567,"Not Significant"
"SACS",0.0884129322268299,5.75419922131148,0.292600286675927,0.770075199445674,0.94563339064453,-5.87958364816856,"Not Significant"
"AMBRA1",-0.0443324343015252,6.92648930327869,-0.292514008031718,0.770141077740875,0.94564332529089,-5.87960719099783,"Not Significant"
"TAF12",0.0421402074688766,6.11677209016393,0.2922999999898,0.770304491370239,0.945694449922619,-5.87966555736454,"Not Significant"
"MITD1",0.0519413969571225,4.67796610655738,0.292167561516027,0.770405624727207,0.945694449922619,-5.87970165589905,"Not Significant"
"MUL1",-0.0347889488243442,6.20283545081967,-0.29216260078572,0.770409412942244,0.945694449922619,-5.87970300771943,"Not Significant"
"OPRL1",-0.0321485477178474,5.18739672131148,-0.292156752741525,0.770413878753265,0.945694449922619,-5.87970460130721,"Not Significant"
"TTF2",0.057595905947438,6.02329442622951,0.292038654129761,0.770504065429012,0.945734212922318,-5.87973677627144,"Not Significant"
"MIR125B2",-0.0314202074688823,3.80338610655738,-0.29186499774308,0.770636684785611,0.94578606187604,-5.87978406386957,"Not Significant"
"PFN2",0.100415753803587,7.17209446721311,0.291767698447503,0.770710994071966,0.94578606187604,-5.87981054672221,"Not Significant"
"CATSPERB",-0.221338201936383,6.20213983606557,-0.291738261024289,0.77073347639824,0.94578606187604,-5.87981855724039,"Not Significant"
"POM121L8P",0.0460148547717836,5.26485909836066,0.291680626192359,0.770777494572163,0.94578606187604,-5.87983423850517,"Not Significant"
"TYMP",0.0626914937759304,7.28840069672131,0.291444488633928,0.770957850629158,0.945817734706837,-5.87989845440159,"Not Significant"
"TMEM63B",0.0741104011065028,6.37931254098361,0.291232093131053,0.771120083731548,0.945817734706837,-5.87995616942329,"Not Significant"
"RYR1",0.0315250207468862,4.90882741803279,0.291206957599858,0.77113928355807,0.945817734706837,-5.87996299681259,"Not Significant"
"MS4A10",0.0952578699861641,4.32681,0.291133069449844,0.771195723988189,0.945817734706837,-5.87998306312657,"Not Significant"
"KIAA1614",0.041158091286305,5.14305204918033,0.291077315233664,0.771238313382428,0.945817734706837,-5.87999820131483,"Not Significant"
"TSPAN31",-0.0530167496542155,8.71265176229508,-0.291070262562808,0.771243700808817,0.945817734706837,-5.88000011602474,"Not Significant"
"ZNF276",-0.0347486168741362,6.66165528688525,-0.29102429376901,0.771278815932706,0.945817734706837,-5.88001259482833,"Not Significant"
"RAB18",0.0575578838174238,8.18199020491803,0.290978555144089,0.771313755700773,0.945817734706837,-5.88002500919506,"Not Significant"
"INTS14",-0.0411374688796675,7.49086831967213,-0.290923857304202,0.771355540032357,0.945817734706837,-5.88003985270961,"Not Significant"
"TUBA3C",0.043374163208842,6.36347754098361,0.290824759291631,0.771431243884679,0.945817734706837,-5.88006673812795,"Not Significant"
"CES2",-0.0906961687413572,7.0046356147541,-0.290776538324342,0.771468082075378,0.945817734706837,-5.88007981722795,"Not Significant"
"MRE11",0.0618287690179775,6.07962524590164,0.290738828206906,0.771496890910955,0.945817734706837,-5.88009004393237,"Not Significant"
"KRT20",0.147362697095436,5.05142086065574,0.290503619801949,0.771676586719632,0.94596399873718,-5.88015380079439,"Not Significant"
"BICDL1",0.0533643983402463,5.83233827868852,0.290297861249934,0.771833793374847,0.94596399873718,-5.88020953253752,"Not Significant"
"SPOCK3",0.0706292807745506,4.09356422131148,0.290177340938551,0.771925879441759,0.94596399873718,-5.88024215833326,"Not Significant"
"TMEM51-AS1",-0.0989223928077472,5.75365053278689,-0.290127576450431,0.771963903983709,0.94596399873718,-5.88025562602233,"Not Significant"
"ABLIM1",0.0729326556016625,7.55391594262295,0.290102550562712,0.771983026219595,0.94596399873718,-5.88026239786873,"Not Significant"
"SERPINA10",-0.0380543153526993,4.71278356557377,-0.289995068813511,0.772065154415504,0.94596399873718,-5.88029147511086,"Not Significant"
"GNG3",0.0323361825726129,4.18220860655738,0.289803332710914,0.772211668833161,0.94596399873718,-5.88034331910794,"Not Significant"
"PLCL2",-0.0672477593360998,6.58851905737705,-0.2897833745601,0.77222692024829,0.94596399873718,-5.88034871367256,"Not Significant"
"NMB",0.0500218118948812,5.41453012295082,0.289642997595299,0.772334194579522,0.94596399873718,-5.8803866462086,"Not Significant"
"HCFC1R1",0.0344405532503407,6.5523437704918,0.28954195144065,0.772411415504678,0.94596399873718,-5.88041393944044,"Not Significant"
"ZNF250",-0.0379892392807681,6.07203450819672,-0.289508233296611,0.772437183900115,0.94596399873718,-5.88042304481562,"Not Significant"
